x1km_square,species,present
SO3129,Cruciata laevipes,FALSE
SO3129,Cytisus scoparius,FALSE
SO3129,Dactylorhiza fuchsii,TRUE
SO3129,Dactylorhiza maculata,FALSE
SO3129,Daucus carota,FALSE
SO3129,Digitalis ferruginea,FALSE
SO3129,Digitalis grandiflora,FALSE
SO3129,Digitalis purpurea,TRUE
SO3129,Dioscorea communis,FALSE
SO3129,Doronicum plantagineum,TRUE
SO3129,Drosera anglica,FALSE
SO3129,Drosera rotundifolia,FALSE
SO3129,Dryas octopetala,FALSE
SO3129,Epilobium hirsutum,FALSE
SO3129,Epilobium montanum,TRUE
SO3129,Epilobium obscurum,FALSE
SO3129,Epilobium palustre,FALSE
SO3129,Epilobium parviflorum,FALSE
SO3129,Epilobium roseum,FALSE
SO3129,Epilobium tetragonum,FALSE
SO3129,Erica cinerea,FALSE
SO3129,Erica tetralix,FALSE
SO3129,Eriophorum vaginatum,FALSE
SO3129,Eupatorium cannabinum,FALSE
SO3129,Euphorbia exigua,FALSE
SO3129,Euphorbia helioscopia,FALSE
SO3129,Euphrasia officinalis,FALSE
SO3129,Fagopyrum esculentum,FALSE
SO3129,Fallopia convolvulus,FALSE
SO3129,Filipendula ulmaria,FALSE
SO3129,Fumaria officinalis,FALSE
SO3129,Galeopsis speciosa,FALSE
SO3129,Galeopsis tetrahit,FALSE
SO3129,Galium aparine,FALSE
SO3129,Galium mollugo,FALSE
SO3129,Galium odoratum,FALSE
SO3129,Galium palustre,TRUE
SO3129,Galium saxatile,FALSE
SO3129,Galium verum,FALSE
SO3129,Genista anglica,FALSE
SO3129,Geranium dissectum,FALSE
SO3129,Geranium molle,FALSE
SO3129,Geranium nodosum,FALSE
SO3129,Geranium pratense,FALSE
SO3129,Geranium pyrenaicum,FALSE
SO3129,Geranium robertianum,FALSE
SO3129,Geum urbanum,FALSE
SO3129,Glechoma hederacea,FALSE
SO3129,Hedera helix,FALSE
SO3129,Helianthus annuus,FALSE
SO3129,Heracleum mantegazzianum,FALSE
SO3129,Heracleum sphondylium,TRUE
SO3129,Hippocrepis comosa,FALSE
SO3129,Hordeum vulgare,FALSE
SO3129,Hyacinthoides non,FALSE
SO3129,Hypericum forrestii,FALSE
SO3129,Hypericum perforatum,FALSE
SO3129,Hypericum pulchrum,FALSE
SO3129,Hypericum tetrapterum,FALSE
SO3129,Hypochaeris radicata,TRUE
SO3129,Ilex aquifolium,TRUE
SO3129,Impatiens glandulifera,FALSE
SO3129,Impatiens parviflora,FALSE
SO3129,Iris pseudacorus,FALSE
SO3129,Jacobaea erucifolia,FALSE
SO3129,Jacobaea vulgaris,FALSE
SO3129,Jasione montana,FALSE
SO3129,Juncus conglomeratus,FALSE
SO3129,Juncus effusus,FALSE
SO3129,Knautia arvensis,FALSE
SO3129,Lactuca serriola,FALSE
SO3129,Lamium album,FALSE
SO3129,Lamium galeobdolon,FALSE
SO3129,Lamium purpureum,FALSE
SO3129,Lapsana communis,FALSE
SO3129,Lathyrus aphaca,FALSE
SO3129,Lathyrus linifolius,FALSE
SO3129,Lathyrus pratensis,FALSE
SO3129,Leontodon hispidus,TRUE
SO3129,Leontodon saxatilis,FALSE
SO3129,Leucanthemum vulgare,FALSE
SO3129,Ligusticum scoticum,FALSE
SO3129,Limonium vulgare,FALSE
SO3129,Linaria vulgaris,FALSE
SO3129,Linum catharticum,FALSE
SO3129,Linum usitatissimum,FALSE
SO3129,Lonicera caprifolium,FALSE
SO3129,Lonicera periclymenum,FALSE
SO3129,Lotus angustissimus,FALSE
SO3129,Lotus corniculatus,TRUE
SO3129,Lotus pedunculatus,FALSE
SO3129,Lotus subbiflorus,FALSE
SO3129,Luzula campestris,FALSE
SO3129,Lysimachia nemorum,FALSE
SO3129,Lysimachia punctata,FALSE
SO3129,Lysimachia vulgaris,FALSE
SO3129,Lythrum alatum,FALSE
SO3129,Lythrum salicaria,FALSE
SO3129,Malva sylvestris,FALSE
SO3129,Matricaria chamomilla,FALSE
SO3129,Matricaria discoidea,FALSE
SO3129,Medicago lupulina,FALSE
SO3129,Melampyrum pratense,FALSE
SO3129,Mentha aquatica,FALSE
SO3129,Mentha arvensis,FALSE
SO3129,Mercurialis perennis,FALSE
SO3129,Myosotis arvensis,FALSE
SO3129,Myosotis discolor,FALSE
SO3129,Myosotis sylvatica,FALSE
SO3129,Narthecium ossifragum,FALSE
SO3129,Odontites vernus,FALSE
SO3129,Oenanthe crocata,FALSE
SO3129,Origanum vulgare,FALSE
SO3129,Ornithopus perpusillus,FALSE
SO3129,Oxalis acetosella,FALSE
SO3129,Panicum miliaceum,FALSE
SO3129,Papaver rhoeas,FALSE
SO3129,Pedicularis sylvatica,FALSE
SO3129,Persicaria amplexicaulis,FALSE
SO3129,Persicaria bistorta,FALSE
SO3129,Persicaria hydropiper,FALSE
SO3129,Persicaria lapathifolia,FALSE
SO3129,Persicaria maculosa,FALSE
SO3129,Peucedanum ostruthium,FALSE
SO3129,Picris echioides,FALSE
SO3129,Picris hieracioides,FALSE
SO3129,Pilosella officinarum,FALSE
SO3129,Pimpinella saxifraga,FALSE
SO3129,Pinguicula vulgaris,FALSE
SO3129,Plantago lanceolata,TRUE
SO3129,Plantago major,FALSE
SO3129,Plantago maritima,FALSE
SO3129,Poa annua,FALSE
SO3129,Polygala serpyllifolia,FALSE
SO3129,Polygala vulgaris,FALSE
SO3129,Polygonum aviculare,FALSE
SO3129,Potentilla anglica,FALSE
SO3129,Potentilla anserina,FALSE
SO3129,Potentilla erecta,TRUE
SO3129,Potentilla recta,TRUE
SO3129,Potentilla reptans,FALSE
SO3129,Prunella vulgaris,TRUE
SO3129,Prunus spinosa,FALSE
SO3129,Pulicaria dysenterica,FALSE
SO3129,Ranunculus acris,TRUE
SO3129,Ranunculus bulbosus,TRUE
SO3129,Ranunculus ficaria,TRUE
SO3129,Ranunculus flammula,FALSE
SO3129,Ranunculus repens,TRUE
SO3129,Ranunculus sardous,FALSE
SO3129,Raphanus raphanistrum,FALSE
SO3129,Raphanus sativus,FALSE
SO3129,Rhinanthus minor,TRUE
SO3129,Rosa arvensis,FALSE
SO3129,Rosa canina,FALSE
SO3129,Rubus caesius,FALSE
SO3129,Rubus fruticosus,FALSE
SO3129,Rubus idaeus,FALSE
SO3129,Rumex acetosa,FALSE
SO3129,Rumex acetosella,FALSE
SO3129,Rumex crispus,FALSE
SO3129,Rumex obtusifolius,FALSE
SO3129,Rumex sanguineus,FALSE
SO3129,Sagina saginoides,FALSE
SO3129,Sambucus nigra,FALSE
SO3129,Sanguisorba officinalis,FALSE
SO3129,Scorzoneroides autumnalis,TRUE
SO3129,Scrophularia auriculata,FALSE
SO3129,Scrophularia nodosa,FALSE
SO3129,Sedum anglicum,FALSE
SO3129,Senecio erucifolius,FALSE
SO3129,Senecio jacobaea,FALSE
SO3129,Senecio vulgaris,FALSE
SO3129,Sherardia arvensis,FALSE
SO3129,Silene dioica,FALSE
SO3129,Silene latifolia,FALSE
SO3129,Silybum marianum,FALSE
SO3129,Sinapis alba,FALSE
SO3129,Sinapis arvensis,FALSE
SO3129,Sisymbrium officinale,FALSE
SO3129,Solanum dulcamara,FALSE
SO3129,Solanum nigrum,FALSE
SO3129,Solanum tuberosum,FALSE
SO3129,Sonchus arvensis,FALSE
SO3129,Sonchus asper,FALSE
SO3129,Sonchus oleraceus,FALSE
SO3129,Sorbus aucuparia,FALSE
SO3129,Spergula arvensis,FALSE
SO3129,Spergularia media,FALSE
SO3129,Stachys arvensis,FALSE
SO3129,Stachys palustris,FALSE
SO3129,Stachys sylvatica,TRUE
SO3129,Stellaria alsine,FALSE
SO3129,Stellaria graminea,TRUE
SO3129,Stellaria holostea,TRUE
SO3129,Stellaria media,FALSE
SO3129,Suaeda maritima,FALSE
SO3129,Succisa pratensis,FALSE
SO3129,Symphytum officinale,FALSE
SO3129,Taraxacum agg,FALSE
SO3129,Taraxacum officinale,FALSE
SO3129,Teucrium scorodonia,FALSE
SO3129,Thlaspi arvense,FALSE
SO3129,Thymus polytrichus,FALSE
SO3129,Thymus vulgaris,FALSE
SO3129,Torilis japonica,FALSE
SO3129,Tragopogon pratensis,FALSE
SO3129,Trientalis europaea,FALSE
SO3129,Trifolium arvense,FALSE
SO3129,Trifolium campestre,FALSE
SO3129,Trifolium constantinopolitanum,FALSE
SO3129,Trifolium dubium,FALSE
SO3129,Trifolium pratense,TRUE
SO3129,Trifolium repens,TRUE
SO3129,Tripleurospermum inodorum,FALSE
SO3129,Tripleurospermum maritimum,FALSE
SO3129,Turgenia latifolia,FALSE
SO3129,Ulex europaeus,FALSE
SO3129,Ulex gallii,FALSE
SO3129,Urtica dioica,TRUE
SO3129,Vaccinium myrtillus,FALSE
SO3129,Vaccinium oxycoccos,FALSE
SO3129,Vaccinium vitis,FALSE
SO3129,Valeriana dioica,FALSE
SO3129,Valeriana officinalis,FALSE
SO3129,Verbena officinalis,FALSE
SO3129,Verbena x,FALSE
SO3129,Veronica agrestis,FALSE
SO3129,Veronica arvensis,FALSE
SO3129,Veronica beccabunga,FALSE
SO3129,Veronica chamaedrys,TRUE
SO3129,Veronica hederifolia,FALSE
SO3129,Veronica montana,FALSE
SO3129,Veronica officinalis,FALSE
SO3129,Veronica persica,FALSE
SO3129,Veronica polita,FALSE
SO3129,Veronica serpyllifolia,FALSE
SO3129,Vicia benghalensis,FALSE
SO3129,Vicia cracca,FALSE
SO3129,Vicia faba,FALSE
SO3129,Vicia hirsuta,FALSE
SO3129,Vicia lutea,FALSE
SO3129,Vicia sativa,FALSE
SO3129,Vicia sepium,FALSE
SO3129,Vicia spp,FALSE
SO3129,Vicia tetrasperma,FALSE
SO3129,Viola arvensis,FALSE
SO3129,Viola canina,FALSE
SO3129,Viola palustris,FALSE
SO3129,Viola riviniana,FALSE
SO3129,Zea mays,FALSE
SO4718,Acer pseudoplatanus,FALSE
SO4718,Achillea millefolium,FALSE
SO4718,Achillea ptarmica,FALSE
SO4718,Aegopodium podagraria,FALSE
SO4718,Aethusa cynapium,FALSE
SO4718,Ajuga reptans,FALSE
SO4718,Alliaria petiolata,FALSE
SO4718,Alnus glutinosa,FALSE
SO4718,Anagallis arvensis,FALSE
SO4718,Anchusa arvensis,FALSE
SO4718,Anemone nemorosa,FALSE
SO4718,Angelica sylvestris,FALSE
SO4718,Anthemis cotula,FALSE
SO4718,Anthriscus caucalis,FALSE
SO4718,Anthriscus sylvestris,FALSE
SO4718,Apium nodiflorum,FALSE
SO4718,Armeria maritima,FALSE
SO4718,Artemisia absinthium,FALSE
SO4718,Artemisia annua,FALSE
SO4718,Artemisia vulgaris,FALSE
SO4718,Aster tripolium,FALSE
SO4718,Atriplex patula,FALSE
SO4718,Atriplex portulacoides,FALSE
SO4718,Ballota nigra,FALSE
SO4718,Barbarea vulgaris,FALSE
SO4718,Bellis perennis,FALSE
SO4718,Berula erecta,FALSE
SO4718,Brassica napus,FALSE
SO4718,Brassica oleracea,FALSE
SO4718,Brassica rapa,FALSE
SO4718,Bryonia dioica,FALSE
SO4718,Buddleja davidii,FALSE
SO4718,Bupleurum tenuissimum,FALSE
SO4718,Calluna vulgaris,FALSE
SO4718,Caltha palustris,FALSE
SO4718,Calystegia sepium,FALSE
SO4718,Campanula rotundifolia,FALSE
SO4718,Capsella bursa,FALSE
SO4718,Cardamine flexuosa,FALSE
SO4718,Cardamine hirsuta,FALSE
SO4718,Cardamine pratensis,FALSE
SO4718,Carduus nutans,FALSE
SO4718,Carum verticillatum,FALSE
SO4718,Centaurea cyanus,FALSE
SO4718,Centaurea nigra,FALSE
SO4718,Centaurea scabiosa,FALSE
SO4718,Centaurium erythraea,FALSE
SO4718,Cerastium arvense,FALSE
SO4718,Cerastium fontanum,TRUE
SO4718,Cerastium glomeratum,FALSE
SO4718,Ceratocapnos claviculata,FALSE
SO4718,Chaerophyllum temulum,FALSE
SO4718,Chamaemelum nobile,FALSE
SO4718,Chamerion angustifolium,FALSE
SO4718,Chenopodium album,FALSE
SO4718,Chenopodium ficifolium,FALSE
SO4718,Chenopodium quinoa,FALSE
SO4718,Cichorium intybus,FALSE
SO4718,Circaea lutetiana,FALSE
SO4718,Cirsium arvense,FALSE
SO4718,Cirsium eriophorum,FALSE
SO4718,Cirsium palustre,TRUE
SO4718,Cirsium vulgare,FALSE
SO4718,Clematis vitalba,FALSE
SO4718,Clinopodium vulgare,FALSE
SO4718,Conium maculatum,FALSE
SO4718,Conopodium majus,FALSE
SO4718,Convolvulus arvensis,FALSE
SO4718,Conyza canadensis,FALSE
SO4718,Cotoneaster salicifolius,FALSE
SO4718,Crataegus monogyna,FALSE
SO4718,Crepis capillaris,FALSE
SO4718,Crepis vesicaria,FALSE
SO4718,Cruciata laevipes,FALSE
SO4718,Cytisus scoparius,FALSE
SO4718,Dactylorhiza fuchsii,FALSE
SO4718,Dactylorhiza maculata,FALSE
SO4718,Daucus carota,FALSE
SO4718,Digitalis ferruginea,FALSE
SO4718,Digitalis grandiflora,FALSE
SO4718,Digitalis purpurea,FALSE
SO4718,Dioscorea communis,FALSE
SO4718,Doronicum plantagineum,FALSE
SO4718,Drosera anglica,FALSE
SO4718,Drosera rotundifolia,FALSE
SO4718,Dryas octopetala,FALSE
SO4718,Epilobium hirsutum,FALSE
SO4718,Epilobium montanum,FALSE
SO4718,Epilobium obscurum,FALSE
SO4718,Epilobium palustre,FALSE
SO4718,Epilobium parviflorum,FALSE
SO4718,Epilobium roseum,FALSE
SO4718,Epilobium tetragonum,FALSE
SO4718,Erica cinerea,FALSE
SO4718,Erica tetralix,FALSE
SO4718,Eriophorum vaginatum,FALSE
SO4718,Eupatorium cannabinum,FALSE
SO4718,Euphorbia exigua,FALSE
SO4718,Euphorbia helioscopia,FALSE
SO4718,Euphrasia officinalis,FALSE
SO4718,Fagopyrum esculentum,FALSE
SO4718,Fallopia convolvulus,FALSE
SO4718,Filipendula ulmaria,FALSE
SO4718,Fumaria officinalis,FALSE
SO4718,Galeopsis speciosa,FALSE
SO4718,Galeopsis tetrahit,FALSE
SO4718,Galium aparine,FALSE
SO4718,Galium mollugo,FALSE
SO4718,Galium odoratum,FALSE
SO4718,Galium palustre,FALSE
SO4718,Galium saxatile,FALSE
SO4718,Galium verum,FALSE
SO4718,Genista anglica,FALSE
SO4718,Geranium dissectum,FALSE
SO4718,Geranium molle,FALSE
SO4718,Geranium nodosum,FALSE
SO4718,Geranium pratense,FALSE
SO4718,Geranium pyrenaicum,FALSE
SO4718,Geranium robertianum,FALSE
SO4718,Geum urbanum,FALSE
SO4718,Glechoma hederacea,FALSE
SO4718,Hedera helix,FALSE
SO4718,Helianthus annuus,FALSE
SO4718,Heracleum mantegazzianum,FALSE
SO4718,Heracleum sphondylium,FALSE
SO4718,Hippocrepis comosa,FALSE
SO4718,Hordeum vulgare,FALSE
SO4718,Hyacinthoides non,FALSE
SO4718,Hypericum forrestii,FALSE
SO4718,Hypericum perforatum,FALSE
SO4718,Hypericum pulchrum,FALSE
SO4718,Hypericum tetrapterum,FALSE
SO4718,Hypochaeris radicata,FALSE
SO4718,Ilex aquifolium,FALSE
SO4718,Impatiens glandulifera,FALSE
SO4718,Impatiens parviflora,FALSE
SO4718,Iris pseudacorus,FALSE
SO4718,Jacobaea erucifolia,FALSE
SO4718,Jacobaea vulgaris,FALSE
SO4718,Jasione montana,FALSE
SO4718,Juncus conglomeratus,TRUE
SO4718,Juncus effusus,TRUE
SO4718,Knautia arvensis,FALSE
SO4718,Lactuca serriola,FALSE
SO4718,Lamium album,FALSE
SO4718,Lamium galeobdolon,FALSE
SO4718,Lamium purpureum,FALSE
SO4718,Lapsana communis,FALSE
SO4718,Lathyrus aphaca,FALSE
SO4718,Lathyrus linifolius,FALSE
SO4718,Lathyrus pratensis,TRUE
SO4718,Leontodon hispidus,FALSE
SO4718,Leontodon saxatilis,FALSE
SO4718,Leucanthemum vulgare,FALSE
SO4718,Ligusticum scoticum,FALSE
SO4718,Limonium vulgare,FALSE
SO4718,Linaria vulgaris,FALSE
SO4718,Linum catharticum,FALSE
SO4718,Linum usitatissimum,FALSE
SO4718,Lonicera caprifolium,FALSE
SO4718,Lonicera periclymenum,FALSE
SO4718,Lotus angustissimus,FALSE
SO4718,Lotus corniculatus,TRUE
SO4718,Lotus pedunculatus,FALSE
SO4718,Lotus subbiflorus,FALSE
SO4718,Luzula campestris,FALSE
SO4718,Lysimachia nemorum,FALSE
SO4718,Lysimachia punctata,FALSE
SO4718,Lysimachia vulgaris,FALSE
SO4718,Lythrum alatum,FALSE
SO4718,Lythrum salicaria,FALSE
SO4718,Malva sylvestris,FALSE
SO4718,Matricaria chamomilla,FALSE
SO4718,Matricaria discoidea,FALSE
SO4718,Medicago lupulina,TRUE
SO4718,Melampyrum pratense,FALSE
SO4718,Mentha aquatica,FALSE
SO4718,Mentha arvensis,FALSE
SO4718,Mercurialis perennis,FALSE
SO4718,Myosotis arvensis,FALSE
SO4718,Myosotis discolor,FALSE
SO4718,Myosotis sylvatica,FALSE
SO4718,Narthecium ossifragum,FALSE
SO4718,Odontites vernus,FALSE
SO4718,Oenanthe crocata,FALSE
SO4718,Origanum vulgare,FALSE
SO4718,Ornithopus perpusillus,FALSE
SO4718,Oxalis acetosella,FALSE
SO4718,Panicum miliaceum,FALSE
SO4718,Papaver rhoeas,FALSE
SO4718,Pedicularis sylvatica,FALSE
SO4718,Persicaria amplexicaulis,FALSE
SO4718,Persicaria bistorta,FALSE
SO4718,Persicaria hydropiper,FALSE
SO4718,Persicaria lapathifolia,FALSE
SO4718,Persicaria maculosa,FALSE
SO4718,Peucedanum ostruthium,FALSE
SO4718,Picris echioides,FALSE
SO4718,Picris hieracioides,FALSE
SO4718,Pilosella officinarum,FALSE
SO4718,Pimpinella saxifraga,FALSE
SO4718,Pinguicula vulgaris,FALSE
SO4718,Plantago lanceolata,TRUE
SO4718,Plantago major,FALSE
SO4718,Plantago maritima,FALSE
SO4718,Poa annua,FALSE
SO4718,Polygala serpyllifolia,FALSE
SO4718,Polygala vulgaris,FALSE
SO4718,Polygonum aviculare,FALSE
SO4718,Potentilla anglica,FALSE
SO4718,Potentilla anserina,FALSE
SO4718,Potentilla erecta,FALSE
SO4718,Potentilla recta,FALSE
SO4718,Potentilla reptans,FALSE
SO4718,Prunella vulgaris,TRUE
SO4718,Prunus spinosa,FALSE
SO4718,Pulicaria dysenterica,FALSE
SO4718,Ranunculus acris,TRUE
SO4718,Ranunculus bulbosus,FALSE
SO4718,Ranunculus ficaria,FALSE
SO4718,Ranunculus flammula,FALSE
SO4718,Ranunculus repens,TRUE
SO4718,Ranunculus sardous,FALSE
SO4718,Raphanus raphanistrum,FALSE
SO4718,Raphanus sativus,FALSE
SO4718,Rhinanthus minor,FALSE
SO4718,Rosa arvensis,FALSE
SO4718,Rosa canina,FALSE
SO4718,Rubus caesius,FALSE
SO4718,Rubus fruticosus,FALSE
SO4718,Rubus idaeus,FALSE
SO4718,Rumex acetosa,TRUE
SO4718,Rumex acetosella,FALSE
SO4718,Rumex crispus,FALSE
SO4718,Rumex obtusifolius,FALSE
SO4718,Rumex sanguineus,FALSE
SO4718,Sagina saginoides,FALSE
SO4718,Sambucus nigra,FALSE
SO4718,Sanguisorba officinalis,FALSE
SO4718,Scorzoneroides autumnalis,TRUE
SO4718,Scrophularia auriculata,FALSE
SO4718,Scrophularia nodosa,FALSE
SO4718,Sedum anglicum,FALSE
SO4718,Senecio erucifolius,FALSE
SO4718,Senecio jacobaea,FALSE
SO4718,Senecio vulgaris,FALSE
SO4718,Sherardia arvensis,FALSE
SO4718,Silene dioica,FALSE
SO4718,Silene latifolia,FALSE
SO4718,Silybum marianum,FALSE
SO4718,Sinapis alba,FALSE
SO4718,Sinapis arvensis,FALSE
SO4718,Sisymbrium officinale,FALSE
SO4718,Solanum dulcamara,FALSE
SO4718,Solanum nigrum,FALSE
SO4718,Solanum tuberosum,FALSE
SO4718,Sonchus arvensis,FALSE
SO4718,Sonchus asper,FALSE
SO4718,Sonchus oleraceus,FALSE
SO4718,Sorbus aucuparia,FALSE
SO4718,Spergula arvensis,FALSE
SO4718,Spergularia media,FALSE
SO4718,Stachys arvensis,FALSE
SO4718,Stachys palustris,FALSE
SO4718,Stachys sylvatica,FALSE
SO4718,Stellaria alsine,FALSE
SO4718,Stellaria graminea,TRUE
SO4718,Stellaria holostea,FALSE
SO4718,Stellaria media,FALSE
SO4718,Suaeda maritima,FALSE
SO4718,Succisa pratensis,FALSE
SO4718,Symphytum officinale,FALSE
SO4718,Taraxacum agg,FALSE
SO4718,Taraxacum officinale,TRUE
SO4718,Teucrium scorodonia,FALSE
SO4718,Thlaspi arvense,FALSE
SO4718,Thymus polytrichus,FALSE
SO4718,Thymus vulgaris,FALSE
SO4718,Torilis japonica,FALSE
SO4718,Tragopogon pratensis,TRUE
SO4718,Trientalis europaea,FALSE
SO4718,Trifolium arvense,FALSE
SO4718,Trifolium campestre,FALSE
SO4718,Trifolium constantinopolitanum,FALSE
SO4718,Trifolium dubium,FALSE
SO4718,Trifolium pratense,TRUE
SO4718,Trifolium repens,TRUE
SO4718,Tripleurospermum inodorum,FALSE
SO4718,Tripleurospermum maritimum,FALSE
SO4718,Turgenia latifolia,FALSE
SO4718,Ulex europaeus,FALSE
SO4718,Ulex gallii,FALSE
SO4718,Urtica dioica,FALSE
SO4718,Vaccinium myrtillus,FALSE
SO4718,Vaccinium oxycoccos,FALSE
SO4718,Vaccinium vitis,FALSE
SO4718,Valeriana dioica,FALSE
SO4718,Valeriana officinalis,FALSE
SO4718,Verbena officinalis,FALSE
SO4718,Verbena x,FALSE
SO4718,Veronica agrestis,FALSE
SO4718,Veronica arvensis,FALSE
SO4718,Veronica beccabunga,FALSE
SO4718,Veronica chamaedrys,FALSE
SO4718,Veronica hederifolia,FALSE
SO4718,Veronica montana,FALSE
SO4718,Veronica officinalis,FALSE
SO4718,Veronica persica,FALSE
SO4718,Veronica polita,FALSE
SO4718,Veronica serpyllifolia,FALSE
SO4718,Vicia benghalensis,FALSE
SO4718,Vicia cracca,FALSE
SO4718,Vicia faba,FALSE
SO4718,Vicia hirsuta,FALSE
SO4718,Vicia lutea,FALSE
SO4718,Vicia sativa,TRUE
SO4718,Vicia sepium,FALSE
SO4718,Vicia spp,TRUE
SO4718,Vicia tetrasperma,FALSE
SO4718,Viola arvensis,FALSE
SO4718,Viola canina,FALSE
SO4718,Viola palustris,FALSE
SO4718,Viola riviniana,FALSE
SO4718,Zea mays,FALSE
SO6087,Acer pseudoplatanus,FALSE
SO6087,Achillea millefolium,FALSE
SO6087,Achillea ptarmica,FALSE
SO6087,Aegopodium podagraria,FALSE
SO6087,Aethusa cynapium,FALSE
SO6087,Ajuga reptans,FALSE
SO6087,Alliaria petiolata,FALSE
SO6087,Alnus glutinosa,FALSE
SO6087,Anagallis arvensis,FALSE
SO6087,Anchusa arvensis,FALSE
SO6087,Anemone nemorosa,FALSE
SO6087,Angelica sylvestris,FALSE
SO6087,Anthemis cotula,FALSE
SO6087,Anthriscus caucalis,FALSE
SO6087,Anthriscus sylvestris,FALSE
SO6087,Apium nodiflorum,FALSE
SO6087,Armeria maritima,FALSE
SO6087,Artemisia absinthium,FALSE
SO6087,Artemisia annua,FALSE
SO6087,Artemisia vulgaris,FALSE
SO6087,Aster tripolium,FALSE
SO6087,Atriplex patula,FALSE
SO6087,Atriplex portulacoides,FALSE
SO6087,Ballota nigra,FALSE
SO6087,Barbarea vulgaris,FALSE
SO6087,Bellis perennis,FALSE
SO6087,Berula erecta,FALSE
SO6087,Brassica napus,FALSE
SO6087,Brassica oleracea,FALSE
SO6087,Brassica rapa,FALSE
SO6087,Bryonia dioica,FALSE
SO6087,Buddleja davidii,FALSE
SO6087,Bupleurum tenuissimum,FALSE
SO6087,Calluna vulgaris,FALSE
SO6087,Caltha palustris,FALSE
SO6087,Calystegia sepium,FALSE
SO6087,Campanula rotundifolia,FALSE
SO6087,Capsella bursa,FALSE
SO6087,Cardamine flexuosa,FALSE
SO6087,Cardamine hirsuta,FALSE
SO6087,Cardamine pratensis,FALSE
SO6087,Carduus nutans,FALSE
SO6087,Carum verticillatum,FALSE
SO6087,Centaurea cyanus,FALSE
SO6087,Centaurea nigra,FALSE
SO6087,Centaurea scabiosa,FALSE
SO6087,Centaurium erythraea,FALSE
SO6087,Cerastium arvense,FALSE
SO6087,Cerastium fontanum,TRUE
SO6087,Cerastium glomeratum,FALSE
SO6087,Ceratocapnos claviculata,FALSE
SO6087,Chaerophyllum temulum,FALSE
SO6087,Chamaemelum nobile,FALSE
SO6087,Chamerion angustifolium,TRUE
SO6087,Chenopodium album,FALSE
SO6087,Chenopodium ficifolium,FALSE
SO6087,Chenopodium quinoa,FALSE
SO6087,Cichorium intybus,FALSE
SO6087,Circaea lutetiana,FALSE
SO6087,Cirsium arvense,FALSE
SO6087,Cirsium eriophorum,FALSE
SO6087,Cirsium palustre,FALSE
SO6087,Cirsium vulgare,FALSE
SO6087,Clematis vitalba,FALSE
SO6087,Clinopodium vulgare,FALSE
SO6087,Conium maculatum,FALSE
SO6087,Conopodium majus,FALSE
SO6087,Convolvulus arvensis,FALSE
SO6087,Conyza canadensis,FALSE
SO6087,Cotoneaster salicifolius,FALSE
SO6087,Crataegus monogyna,TRUE
SO6087,Crepis capillaris,FALSE
SO6087,Crepis vesicaria,FALSE
SO6087,Cruciata laevipes,FALSE
SO6087,Cytisus scoparius,FALSE
SO6087,Dactylorhiza fuchsii,FALSE
SO6087,Dactylorhiza maculata,FALSE
SO6087,Daucus carota,FALSE
SO6087,Digitalis ferruginea,FALSE
SO6087,Digitalis grandiflora,FALSE
SO6087,Digitalis purpurea,FALSE
SO6087,Dioscorea communis,FALSE
SO6087,Doronicum plantagineum,FALSE
SO6087,Drosera anglica,FALSE
SO6087,Drosera rotundifolia,FALSE
SO6087,Dryas octopetala,FALSE
SO6087,Epilobium hirsutum,FALSE
SO6087,Epilobium montanum,FALSE
SO6087,Epilobium obscurum,FALSE
SO6087,Epilobium palustre,FALSE
SO6087,Epilobium parviflorum,FALSE
SO6087,Epilobium roseum,FALSE
SO6087,Epilobium tetragonum,FALSE
SO6087,Erica cinerea,FALSE
SO6087,Erica tetralix,FALSE
SO6087,Eriophorum vaginatum,FALSE
SO6087,Eupatorium cannabinum,FALSE
SO6087,Euphorbia exigua,FALSE
SO6087,Euphorbia helioscopia,FALSE
SO6087,Euphrasia officinalis,FALSE
SO6087,Fagopyrum esculentum,FALSE
SO6087,Fallopia convolvulus,FALSE
SO6087,Filipendula ulmaria,FALSE
SO6087,Fumaria officinalis,FALSE
SO6087,Galeopsis speciosa,FALSE
SO6087,Galeopsis tetrahit,FALSE
SO6087,Galium aparine,FALSE
SO6087,Galium mollugo,FALSE
SO6087,Galium odoratum,FALSE
SO6087,Galium palustre,FALSE
SO6087,Galium saxatile,FALSE
SO6087,Galium verum,FALSE
SO6087,Genista anglica,FALSE
SO6087,Geranium dissectum,FALSE
SO6087,Geranium molle,FALSE
SO6087,Geranium nodosum,FALSE
SO6087,Geranium pratense,FALSE
SO6087,Geranium pyrenaicum,FALSE
SO6087,Geranium robertianum,FALSE
SO6087,Geum urbanum,FALSE
SO6087,Glechoma hederacea,FALSE
SO6087,Hedera helix,FALSE
SO6087,Helianthus annuus,FALSE
SO6087,Heracleum mantegazzianum,FALSE
SO6087,Heracleum sphondylium,TRUE
SO6087,Hippocrepis comosa,FALSE
SO6087,Hordeum vulgare,FALSE
SO6087,Hyacinthoides non,TRUE
SO6087,Hypericum forrestii,FALSE
SO6087,Hypericum perforatum,FALSE
SO6087,Hypericum pulchrum,FALSE
SO6087,Hypericum tetrapterum,FALSE
SO6087,Hypochaeris radicata,FALSE
SO6087,Ilex aquifolium,FALSE
