x1km_square,species,n_observed,genus
NX8392,Eumerus ornatus,0,Eumerus
NX8392,Eumerus strigatus,0,Eumerus
NX8392,Eupeodes corollae,2,Eupeodes
NX8392,Eupeodes latifasciatus,2,Eupeodes
NX8392,Eupeodes luniger,3,Eupeodes
NX8392,Ferdinandea cuprea,1,Ferdinandea
NX8392,Halictus confusus,0,Halictus
NX8392,Halictus eurygnathus,0,Halictus
NX8392,Halictus rubicundus,13,Halictus
NX8392,Halictus tumulorum,0,Halictus
NX8392,Helophilus hybridus,0,Helophilus
NX8392,Helophilus pendulus,4,Helophilus
NX8392,Helophilus trivittatus,0,Helophilus
NX8392,Hylaeus brevicornis,0,Hylaeus
NX8392,Hylaeus communis,0,Hylaeus
NX8392,Hylaeus confusus,2,Hylaeus
NX8392,Hylaeus dilatatus,0,Hylaeus
NX8392,Hylaeus hyalinatus,0,Hylaeus
NX8392,Hylaeus pectoralis,0,Hylaeus
NX8392,Lasioglossum albipes,3,Lasioglossum
NX8392,Lasioglossum calceatum,2,Lasioglossum
NX8392,Lasioglossum cupromicans,12,Lasioglossum
NX8392,Lasioglossum fratellum,15,Lasioglossum
NX8392,Lasioglossum fulvicorne,0,Lasioglossum
NX8392,Lasioglossum laevigatum,0,Lasioglossum
NX8392,Lasioglossum lativentre,0,Lasioglossum
NX8392,Lasioglossum leucopus,2,Lasioglossum
NX8392,Lasioglossum leucozonium,0,Lasioglossum
NX8392,Lasioglossum malachurum,0,Lasioglossum
NX8392,Lasioglossum minutissimum,0,Lasioglossum
NX8392,Lasioglossum morio,0,Lasioglossum
NX8392,Lasioglossum parvulum,0,Lasioglossum
NX8392,Lasioglossum pauperatum,0,Lasioglossum
NX8392,Lasioglossum pauxillum,0,Lasioglossum
NX8392,Lasioglossum punctatissimum,0,Lasioglossum
NX8392,Lasioglossum puncticolle,0,Lasioglossum
NX8392,Lasioglossum quadrinotatum,0,Lasioglossum
NX8392,Lasioglossum rufitarse,3,Lasioglossum
NX8392,Lasioglossum smeathmanellum,0,Lasioglossum
NX8392,Lasioglossum villosulum,1,Lasioglossum
NX8392,Lasioglossum xanthopus,0,Lasioglossum
NX8392,Lasioglossum zonulum,0,Lasioglossum
NX8392,Lejogaster metallina,0,Lejogaster
NX8392,Leucozona glaucia,0,Leucozona
NX8392,Leucozona laternaria,0,Leucozona
NX8392,Macropis europaea,0,Macropis
NX8392,Megachile centuncularis,0,Megachile
NX8392,Megachile ligniseca,0,Megachile
NX8392,Megachile versicolor,0,Megachile
NX8392,Megachile willughbiella,0,Megachile
NX8392,Melangyna cincta,0,Melangyna
NX8392,Melangyna labiatarum,0,Melangyna
NX8392,Melangyna lasiophthalma,1,Melangyna
NX8392,Melangyna umbellatarum,0,Melangyna
NX8392,Melanogaster aerosa,0,Melanogaster
NX8392,Melanogaster hirtella,2,Melanogaster
NX8392,Melanostoma form,0,Melanostoma
NX8392,Melanostoma mellinum,2,Melanostoma
NX8392,Melanostoma scalare,3,Melanostoma
NX8392,Meliscaeva auricollis,0,Meliscaeva
NX8392,Meliscaeva cinctella,1,Meliscaeva
NX8392,Melitta leporina,0,Melitta
NX8392,Merodon equestris,0,Merodon
NX8392,Myathropa florea,0,Myathropa
NX8392,Neoascia geniculata,0,Neoascia
NX8392,Neoascia meticulosa,0,Neoascia
NX8392,Neoascia podagrica,2,Neoascia
NX8392,Neoascia tenur,2,Neoascia
NX8392,Nomada fabriciana,0,Nomada
NX8392,Nomada flava,2,Nomada
NX8392,Nomada flavoguttata,0,Nomada
NX8392,Nomada flavopicta,0,Nomada
NX8392,Nomada fucata,0,Nomada
NX8392,Nomada goodeniana,0,Nomada
NX8392,Nomada lathburiana,0,Nomada
NX8392,Nomada marshamella,1,Nomada
NX8392,Nomada obtusifrons,0,Nomada
NX8392,Nomada panzeri,0,Nomada
NX8392,Nomada ruficornis,0,Nomada
NX8392,Nomada striata,0,Nomada
NX8392,Orthonevra nobilis,0,Orthonevra
NX8392,Osmia bicolor,0,Osmia
NX8392,Osmia bicornis,0,Osmia
NX8392,Osmia caerulescens,0,Osmia
NX8392,Osmia leaiana,0,Osmia
NX8392,Osmia spinulosa,0,Osmia
NX8392,Panurgus banksianus,0,Panurgus
NX8392,Panurgus calcaratus,0,Panurgus
NX8392,Parasyrphus punctulatus,1,Parasyrphus
NX8392,Parhelophilus frutetorum,0,Parhelophilus
NX8392,Parhelophilus versicolor,0,Parhelophilus
NX8392,Pipiza bimaculata,0,Pipiza
NX8392,Pipizella viduata,0,Pipizella
NX8392,Platycheirus albimanus,4,Platycheirus
NX8392,Platycheirus clypeatus,0,Platycheirus
NX8392,Platycheirus granditarsus,0,Platycheirus
NX8392,Platycheirus manicatus,0,Platycheirus
NX8392,Platycheirus nielseni,0,Platycheirus
NX8392,Platycheirus peltatus,0,Platycheirus
NX8392,Platycheirus ramsarensis,0,Platycheirus
NX8392,Platycheirus rosarum,0,Platycheirus
NX8392,Platycheirus scutatus,0,Platycheirus
NX8392,Platycheirus tarsalis,0,Platycheirus
NX8392,Rhingia campestris,4,Rhingia
NX8392,Rhingia rostrata,0,Rhingia
NX8392,Riponnensia splendens,0,Riponnensia
NX8392,Scaeva pyrastri,0,Scaeva
NX8392,Scaeva selenitica,0,Scaeva
NX8392,Sericomyia lappona,0,Sericomyia
NX8392,Sericomyia silentis,4,Sericomyia
NX8392,Sericomyia superbiens,0,Sericomyia
NX8392,Sphaerophoria fatarum,0,Sphaerophoria
NX8392,Sphaerophoria interrupta,0,Sphaerophoria
NX8392,Sphaerophoria philanthus,0,Sphaerophoria
NX8392,Sphaerophoria rueppellii,0,Sphaerophoria
NX8392,Sphaerophoria scripta,0,Sphaerophoria
NX8392,Sphaerophoria taeniata,0,Sphaerophoria
NX8392,Sphecodes crassus,0,Sphecodes
NX8392,Sphecodes ephippius,0,Sphecodes
NX8392,Sphecodes ferruginatus,0,Sphecodes
NX8392,Sphecodes geoffrellus,0,Sphecodes
NX8392,Sphecodes monilicornis,0,Sphecodes
NX8392,Sphecodes niger,0,Sphecodes
NX8392,Sphegina clunipes,1,Sphegina
NX8392,Syritta pipiens,0,Syritta
NX8392,Syrphus rectus,0,Syrphus
NX8392,Syrphus ribesii,5,Syrphus
NX8392,Syrphus torvus,0,Syrphus
NX8392,Syrphus vitripennis,2,Syrphus
NX8392,Tropidia scita,0,Tropidia
NX8392,Volucella bombylans,0,Volucella
NX8392,Volucella inanis,0,Volucella
NX8392,Volucella inflata,0,Volucella
NX8392,Volucella pellucens,0,Volucella
NX8392,Xanthogramma pedissequum,0,Xanthogramma
NX8392,Xanthogramma stackelbergi,0,Xanthogramma
NX8392,Xylota abiens,0,Xylota
NX8392,Xylota jakutorum,1,Xylota
NX8392,Xylota segnis,23,Xylota
NX8392,Xylota sylvarum,0,Xylota
SE1582,Anasimyia contracta,0,Anasimyia
SE1582,Anasimyia lineata,0,Anasimyia
SE1582,Anasimyia transfuga,0,Anasimyia
SE1582,Andrena alfkenella,0,Andrena
SE1582,Andrena angustior,4,Andrena
SE1582,Andrena bicolor,0,Andrena
SE1582,Andrena bucephala,0,Andrena
SE1582,Andrena chrysosceles,0,Andrena
SE1582,Andrena cineraria,1,Andrena
SE1582,Andrena coitana,0,Andrena
SE1582,Andrena denticulata,0,Andrena
SE1582,Andrena dorsata,0,Andrena
SE1582,Andrena flavipes,0,Andrena
SE1582,Andrena fucata,1,Andrena
SE1582,Andrena fulva,0,Andrena
SE1582,Andrena haemorrhoa,5,Andrena
SE1582,Andrena helvola,0,Andrena
SE1582,Andrena humilis,0,Andrena
SE1582,Andrena lapponica,1,Andrena
SE1582,Andrena minutula,0,Andrena
SE1582,Andrena nigriceps,0,Andrena
SE1582,Andrena nigroaenea,1,Andrena
SE1582,Andrena nitida,0,Andrena
SE1582,Andrena scotica,0,Andrena
SE1582,Andrena semilaevis,0,Andrena
SE1582,Andrena subopaca,0,Andrena
SE1582,Andrena synadelpha,0,Andrena
SE1582,Andrena tarsata,0,Andrena
SE1582,Andrena thoracica,0,Andrena
SE1582,Andrena trimmerana,0,Andrena
SE1582,Andrena wilkella,0,Andrena
SE1582,Anthidium manicatum,0,Anthidium
SE1582,Anthophora furcata,0,Anthophora
