"sample_id","occurrence_id","taxon_group","taxon_source","english_name","source_taxon_version_key","order","family","floral_unit","total_floral_units","year"
15389689,"21709868","flowering plant","Heracleum sphondylium","Hogweed","NBNSYS0000003710","Apiales","Apiaceae","flower umbel",1,2021
15389689,"21709867","flowering plant","Rosa canina","Dog-rose","NHMSYS0000455486","Rosales","Rosaceae","individual flower",4,2021
15368265,"21673090","flowering plant","Erica tetralix","Cross-leaved Heath","NBNSYS0000003903","Ericales","Ericaceae","flower spike",9,2021
15368265,"21673089","flowering plant","Narthecium ossifragum","Bog Asphodel","NHMSYS0000460927","Dioscoreales","Nartheciaceae","flower spike",2,2021
15368265,"21673088","flowering plant","Calluna vulgaris","Heather","NBNSYS0000003902","Ericales","Ericaceae","flower spike",380,2021
15368138,"21672930","flowering plant","Erica tetralix","Cross-leaved Heath","NBNSYS0000003903","Ericales","Ericaceae","flower spike",14,2021
15368138,"21672929","flowering plant","Narthecium ossifragum","Bog Asphodel","NHMSYS0000460927","Dioscoreales","Nartheciaceae","flower spike",130,2021
15368138,"21672928","flowering plant","Calluna vulgaris","Heather","NBNSYS0000003902","Ericales","Ericaceae","flower spike",550,2021
15368025,"21672755","flowering plant","Calluna vulgaris","Heather","NBNSYS0000003902","Ericales","Ericaceae","flower spike",1700,2021
15368010,"21672735","flowering plant","Calluna vulgaris","Heather","NBNSYS0000003902","Ericales","Ericaceae","flower spike",820,2021
15368010,"21672734","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",50,2021
15367995,"21672692","flowering plant","Calluna vulgaris","Heather","NBNSYS0000003902","Ericales","Ericaceae","flower spike",68,2021
15367995,"21672691","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",180,2021
15366625,"21670011","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",2,2021
15366625,"21670010","flowering plant","Stellaria graminea","Lesser Stitchwort","NBNSYS0000003037","Caryophyllales","Caryophyllaceae","individual flower",10,2021
15366601,"21669950","flowering plant","Erica cinerea","Bell Heather","NBNSYS0000003909","Ericales","Ericaceae","flower spike",4,2021
15366601,"21669949","flowering plant","Euphrasia","Eyebright","NHMSYS0000458644","Lamiales","Orobanchaceae","individual flower",6,2021
15366601,"21669948","flowering plant","Calluna vulgaris","Heather","NBNSYS0000003902","Ericales","Ericaceae","flower spike",200,2021
15366601,"21669947","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",15,2021
15366593,"21669922","flowering plant","Achillea millefolium","Yarrow","NBNSYS0000004451","Asterales","Asteraceae","flower umbel",1,2021
15366593,"21669921","flowering plant","Thymus vulgaris","Garden Thyme","NBNSYS0000004977","Lamiales","Lamiaceae","flower head",13,2021
15366593,"21669920","flowering plant","Conopodium majus","Pignut","NBNSYS0000003681","Apiales","Apiaceae","flower umbel",8,2021
15366593,"21669919","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",8,2021
15366555,"21669884","flowering plant","Ranunculus","Buttercup","NHMSYS0000462231","Ranunculales","Ranunculaceae","individual flower",1,2021
15366555,"21669883","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",2,2021
15361304,"21662004","flowering plant","Cirsium arvense","Creeping Thistle","NBNSYS0000004492","Asterales","Asteraceae","flower head",10,2021
15361298,"21661994","flowering plant","Cirsium arvense","Creeping Thistle","NBNSYS0000004492","Asterales","Asteraceae","flower head",2,2021
15361298,"21661993","flowering plant","Cirsium palustre","Marsh Thistle","NBNSYS0000004491","Asterales","Asteraceae","flower head",2,2021
15361298,"21661992","flowering plant","Cerastium fontanum","Common Mouse-ear","NBNSYS0000003022","Caryophyllales","Caryophyllaceae","individual flower",3,2021
15361291,"21661971","flowering plant","Crepis capillaris","Smooth Hawk's-beard","NBNSYS0000004576","Asterales","Asteraceae","flower head",1,2021
15361291,"21661970","flowering plant","Hypochaeris radicata","Cat's-ear","NBNSYS0000004518","Asterales","Asteraceae","flower head",1,2021
15361291,"21661969","flowering plant","Pilosella officinarum","Mouse-ear-hawkweed","NHMSYS0000461280","Asterales","Asteraceae","flower head",1,2021
15361291,"21661968","flowering plant","Lotus corniculatus","Common Bird's-foot-trefoil","NBNSYS0000003258","Fabales","Fabaceae","flower head",1,2021
15361272,"21661928","flowering plant","Galeopsis tetrahit","Common Hemp-nettle","NBNSYS0000004253","Lamiales","Lamiaceae","individual flower",1,2021
15361272,"21661927","flowering plant","Crepis capillaris","Smooth Hawk's-beard","NBNSYS0000004576","Asterales","Asteraceae","flower head",12,2021
15361272,"21661926","flowering plant","Ulex gallii","Western Gorse","NHMSYS0000464695","Fabales","Fabaceae","individual flower",12,2021
15361242,"21661888","flowering plant","Crepis capillaris","Smooth Hawk's-beard","NBNSYS0000004576","Asterales","Asteraceae","flower head",12,2021
15361242,"21661887","flowering plant","Rubus fruticosus agg.","Bramble","NBNSYS0000003328","Rosales","Rosaceae","individual flower",16,2021
15361242,"21661885","flowering plant","Ulex gallii","Western Gorse","NHMSYS0000464695","Fabales","Fabaceae","individual flower",11,2021
15359882,"21659439","flowering plant","Circaea lutetiana","Enchanter's-nightshade","NBNSYS0000003604","Myrtales","Onagraceae","flower spike",23,2021
15359882,"21659438","flowering plant","Rubus fruticosus agg.","Bramble","NBNSYS0000003328","Rosales","Rosaceae","individual flower",4,2021
15359873,"21659436","flowering plant","Ranunculus repens","Creeping Buttercup","NBNSYS0000002709","Ranunculales","Ranunculaceae","individual flower",1,2021
15359873,"21659435","flowering plant","Circaea lutetiana","Enchanter's-nightshade","NBNSYS0000003604","Myrtales","Onagraceae","flower spike",5,2021
15359872,"21659434","flowering plant","Circaea lutetiana","Enchanter's-nightshade","NBNSYS0000003604","Myrtales","Onagraceae","flower spike",13,2021
15359865,"21659428","flowering plant","Solanum dulcamara","Bittersweet","NBNSYS0000004037","Solanales","Solanaceae","individual flower",33,2021
15359865,"21659427","flowering plant","Circaea lutetiana","Enchanter's-nightshade","NBNSYS0000003604","Myrtales","Onagraceae","flower spike",20,2021
15359865,"21659426","flowering plant","Rubus fruticosus agg.","Bramble","NBNSYS0000003328","Rosales","Rosaceae","individual flower",3,2021
15359856,"21659417","flowering plant","Jacobaea vulgaris","Common Ragwort","NHMSYS0021241522","Asterales","Asteraceae","flower head",4,2021
15359856,"21659416","flowering plant","Convolvulus arvensis","Field Bindweed","NBNSYS0000004022","Solanales","Convolvulaceae","individual flower",25,2021
15359856,"21659415","flowering plant","Veronica persica","Common Field-speedwell","NHMSYS0000464828","Lamiales","Plantaginaceae","individual flower",24,2021
15359839,"21659373","flowering plant","Jacobaea vulgaris","Common Ragwort","NHMSYS0021241522","Asterales","Asteraceae","flower head",40,2021
15359839,"21659372","flowering plant","Cirsium vulgare","Spear Thistle","NBNSYS0000004490","Asterales","Asteraceae","flower head",3,2021
15359839,"21659371","flowering plant","Heracleum sphondylium","Hogweed","NBNSYS0000003710","Apiales","Apiaceae","flower umbel",1,2021
15359839,"21659370","flowering plant","Lathyrus pratensis","Meadow Vetchling","NBNSYS0000003301","Fabales","Fabaceae","individual flower",27,2021
15359839,"21659369","flowering plant","Rubus fruticosus agg.","Bramble","NBNSYS0000003328","Rosales","Rosaceae","individual flower",6,2021
15359839,"21659368","flowering plant","Convolvulus arvensis","Field Bindweed","NBNSYS0000004022","Solanales","Convolvulaceae","individual flower",30,2021
15359827,"21659364","flowering plant","Clematis vitalba","Traveller's-joy","NBNSYS0000002704","Ranunculales","Ranunculaceae","individual flower",70,2021
15359827,"21659363","flowering plant","Convolvulus arvensis","Field Bindweed","NBNSYS0000004022","Solanales","Convolvulaceae","individual flower",50,2021
15359822,"21659341","flowering plant","Cirsium arvense","Creeping Thistle","NBNSYS0000004492","Asterales","Asteraceae","flower head",5,2021
15359822,"21659340","flowering plant","Convolvulus arvensis","Field Bindweed","NBNSYS0000004022","Solanales","Convolvulaceae","individual flower",42,2021
15359812,"21659314","flowering plant","Veronica persica","Common Field-speedwell","NHMSYS0000464828","Lamiales","Plantaginaceae","individual flower",10,2021
15359812,"21659313","flowering plant","Viola arvensis","Field Pansy","NBNSYS0000002947","Malpighiales","Violaceae","individual flower",7,2021
15357907,"21656269","flowering plant","Circaea lutetiana","Enchanter's-nightshade","NBNSYS0000003604","Myrtales","Onagraceae","flower spike",9,2021
15357907,"21656268","flowering plant","Rubus fruticosus agg.","Bramble","NBNSYS0000003328","Rosales","Rosaceae","individual flower",30,2021
15357907,"21656267","flowering plant","Urtica dioica","Common Nettle","NBNSYS0000003807","Rosales","Urticaceae","flower spike",13,2021
15357857,"21656215","flowering plant","Circaea lutetiana","Enchanter's-nightshade","NBNSYS0000003604","Myrtales","Onagraceae","flower spike",8,2021
15357857,"21656214","flowering plant","Lapsana communis","Nipplewort","NBNSYS0000004515","Asterales","Asteraceae","flower head",23,2021
15357805,"21656136","flowering plant","Lapsana communis","Nipplewort","NBNSYS0000004515","Asterales","Asteraceae","flower head",15,2021
15357805,"21656135","flowering plant","Impatiens parviflora","Small Balsam","NBNSYS0000003188","Ericales","Balsaminaceae","individual flower",29,2021
15357805,"21656134","flowering plant","Urtica dioica","Common Nettle","NBNSYS0000003807","Rosales","Urticaceae","flower spike",11,2021
15346810,"21636723","flowering plant","Ranunculus acris","Meadow Buttercup","NBNSYS0000002708","Ranunculales","Ranunculaceae","individual flower",14,2021
15346810,"21636722","flowering plant","Cirsium arvense","Creeping Thistle","NBNSYS0000004492","Asterales","Asteraceae","flower head",4,2021
15346810,"21636721","flowering plant","Lotus corniculatus","Common Bird's-foot-trefoil","NBNSYS0000003258","Fabales","Fabaceae","flower head",3,2021
15346639,"21636239","flowering plant","Plantago maritima","Sea Plantain","NBNSYS0000004276","Lamiales","Plantaginaceae","flower spike",8,2021
15346639,"21636238","flowering plant","Limonium","Rock sea-lavander","NHMSYS0000460350","Caryophyllales","Plumbaginaceae","flower spike",48,2021
15346639,"21636237","flowering plant","Atriplex portulacoides","Sea-purslane","NBNSYS0000003119","Caryophyllales","Amaranthaceae","flower spike",800,2021
15346625,"21636193","flowering plant","Limonium","Rock sea-lavander","NHMSYS0000460350","Caryophyllales","Plumbaginaceae","flower spike",104,2021
15346625,"21636192","flowering plant","Salicornia","Glasswort","NHMSYS0000463062","Caryophyllales","Amaranthaceae","flower spike",1,2021
15346625,"21636191","flowering plant","Atriplex portulacoides","Sea-purslane","NBNSYS0000003119","Caryophyllales","Amaranthaceae","flower spike",67,2021
15346598,"21636176","flowering plant","Tragopogon pratensis","Goat's-beard","NBNSYS0000004527","Asterales","Asteraceae","flower head",3,2021
15346598,"21636175","flowering plant","Trifolium pratense","Red Clover","NBNSYS0000003231","Fabales","Fabaceae","flower head",13,2021
15346598,"21636174","flowering plant","Plantago lanceolata","Ribwort Plantain","NBNSYS0000004275","Lamiales","Plantaginaceae","flower spike",55,2021
15346566,"21635981","flowering plant","Heracleum sphondylium","Hogweed","NBNSYS0000003710","Apiales","Apiaceae","flower umbel",2,2021
15346566,"21635980","flowering plant","Trifolium pratense","Red Clover","NBNSYS0000003231","Fabales","Fabaceae","flower head",1,2021
15346566,"21635979","flowering plant","Trifolium repens","White Clover","NBNSYS0000003247","Fabales","Fabaceae","flower head",2,2021
15346566,"21635978","flowering plant","Lotus corniculatus","Common Bird's-foot-trefoil","NBNSYS0000003258","Fabales","Fabaceae","flower head",2,2021
15346566,"21635977","flowering plant","Plantago lanceolata","Ribwort Plantain","NBNSYS0000004275","Lamiales","Plantaginaceae","flower spike",3,2021
15345989,"21634506","flowering plant","Cirsium palustre","Marsh Thistle","NBNSYS0000004491","Asterales","Asteraceae","flower head",4,2021
15345984,"21634491","flowering plant","Filipendula ulmaria","Meadowsweet","NBNSYS0000003316","Rosales","Rosaceae","flower umbel",44,2021
15345984,"21634490","flowering plant","Ranunculus","Buttercup","NHMSYS0000462231","Ranunculales","Ranunculaceae","individual flower",1,2021
15345984,"21634489","flowering plant","Lotus pedunculatus","Greater Bird's-foot-trefoil","NBNSYS0000003260","Fabales","Fabaceae","flower head",21,2021
15345984,"21634488","flowering plant","Lathyrus pratensis","Meadow Vetchling","NBNSYS0000003301","Fabales","Fabaceae","individual flower",17,2021
15345976,"21634469","flowering plant","Ranunculus","Buttercup","NHMSYS0000462231","Ranunculales","Ranunculaceae","individual flower",1,2021
15345976,"21634468","flowering plant","Cirsium palustre","Marsh Thistle","NBNSYS0000004491","Asterales","Asteraceae","flower head",2,2021
15345976,"21634467","flowering plant","Urtica dioica","Common Nettle","NBNSYS0000003807","Rosales","Urticaceae","flower spike",1,2021
15345973,"21634464","flowering plant","Cirsium palustre","Marsh Thistle","NBNSYS0000004491","Asterales","Asteraceae","flower head",28,2021
15345973,"21634463","flowering plant","Urtica dioica","Common Nettle","NBNSYS0000003807","Rosales","Urticaceae","flower spike",8,2021
15345968,"21634458","flowering plant","Cirsium palustre","Marsh Thistle","NBNSYS0000004491","Asterales","Asteraceae","flower head",6,2021
15345968,"21634457","flowering plant","Urtica dioica","Common Nettle","NBNSYS0000003807","Rosales","Urticaceae","flower spike",17,2021
15309492,"21572527","flowering plant","Rubus fruticosus agg.","Bramble","NBNSYS0000003328","Rosales","Rosaceae","individual flower",4,2021
15309492,"21572526","flowering plant","Urtica dioica","Common Nettle","NBNSYS0000003807","Rosales","Urticaceae","flower spike",12,2021
15309492,"21572525","flowering plant","Cirsium arvense","Creeping Thistle","NBNSYS0000004492","Asterales","Asteraceae","flower head",16,2021
15309472,"21572505","flowering plant","Trifolium repens","White Clover","NBNSYS0000003247","Fabales","Fabaceae","flower head",5,2021
15309472,"21572504","flowering plant","Jacobaea vulgaris","Common Ragwort","NHMSYS0021241522","Asterales","Asteraceae","flower head",7,2021
15309472,"21572503","flowering plant","Picris echioides","Bristly Oxtongue","NBNSYS0000004525","Asterales","Asteraceae","flower head",3,2021
15309472,"21572502","flowering plant","Tripleurospermum inodorum","Scentless Mayweed","NHMSYS0000464606","Asterales","Asteraceae","flower head",70,2021
15309460,"21572491","flowering plant","Epilobium parviflorum","Hoary Willowherb","NHMSYS0000458403","Myrtales","Onagraceae","individual flower",9,2021
