"sample_id","occurrence_id","specimen_code","taxon_group","taxon_source","english_name","source_taxon_version_key","taxon_standardised","taxon_aggregated","count","sex","stage","comment","order","family","year"
18662480,"26174497","6012","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174496","6056","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174495","6024","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174494","6045","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174493","6017","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174492","6037","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174491","6005","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174490","6061","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174489","6004","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174488","6015","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174487","6025","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174486","6058","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174485","6000","insect - true fly (Diptera)","Melanostoma mellinum",,"NBNSYS0000006866","Melanostoma mellinum","Melanostoma mellinum","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174484","6035","insect - true fly (Diptera)","Helophilus pendulus",,"NBNSYS0000007057","Helophilus pendulus","Helophilus pendulus","1","male","adult",,"Diptera","Syrphidae",2021
18662480,"26174483","6001","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174482","6020","insect - true fly (Diptera)","Melanostoma mellinum",,"NBNSYS0000006866","Melanostoma mellinum","Melanostoma mellinum","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174481","6026","insect - true fly (Diptera)","Melanostoma scalare",,"NBNSYS0000006867","Melanostoma scalare","Melanostoma scalare","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174480","6007","insect - true fly (Diptera)","Eristalis arbustorum",,"NBNSYS0000007047","Eristalis arbustorum","Eristalis arbustorum","1","male","adult",,"Diptera","Syrphidae",2021
18662480,"26174479","5998","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174478","6054","insect - true fly (Diptera)","Melanostoma mellinum",,"NBNSYS0000006866","Melanostoma mellinum","Melanostoma mellinum","1","male","adult",,"Diptera","Syrphidae",2021
18662480,"26174477","6030","insect - true fly (Diptera)","Syrphus ribesii",,"NBNSYS0000006964","Syrphus ribesii","Syrphus ribesii","1","male","adult",,"Diptera","Syrphidae",2021
18662480,"26174476","6016","insect - true fly (Diptera)","Syrphus vitripennis",,"NBNSYS0000006966","Syrphus vitripennis","Syrphus vitripennis","1","male","adult",,"Diptera","Syrphidae",2021
18662480,"26174475","5997","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult","5997_b two hoverflies in one tube","Diptera","Syrphidae",2021
18662480,"26174474","5997","insect - true fly (Diptera)","Eristalis tenax",,"NBNSYS0000007054","Eristalis tenax","Eristalis tenax","1","female","adult","5997_a two hoverflies in one tube","Diptera","Syrphidae",2021
18662480,"26174473","6002","insect - true fly (Diptera)","Melanostoma mellinum",,"NBNSYS0000006866","Melanostoma mellinum","Melanostoma mellinum","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174472","6018","insect - true fly (Diptera)","Meliscaeva cinctella",,"NBNSYS0000006934","Meliscaeva cinctella","Meliscaeva cinctella","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174471","6051","insect - true fly (Diptera)","Rhingia campestris",,"NBNSYS0000007010","Rhingia campestris","Rhingia campestris","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174470","6039","insect - true fly (Diptera)","Syrphus vitripennis",,"NBNSYS0000006966","Syrphus vitripennis","Syrphus vitripennis","1","male","adult",,"Diptera","Syrphidae",2021
18662480,"26174469","6014","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2021
18662480,"26174468","6013","insect - true fly (Diptera)","Rhingia campestris",,"NBNSYS0000007010","Rhingia campestris","Rhingia campestris","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174467","6031","insect - true fly (Diptera)","Eristalis arbustorum",,"NBNSYS0000007047","Eristalis arbustorum","Eristalis arbustorum","1","male","adult",,"Diptera","Syrphidae",2021
18662480,"26174466","6028","insect - true fly (Diptera)","Eristalis arbustorum",,"NBNSYS0000007047","Eristalis arbustorum","Eristalis arbustorum","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174465","6009","insect - true fly (Diptera)","Sericomyia silentis",,"NBNSYS0000007093","Sericomyia silentis","Sericomyia silentis","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174464","6048","insect - true fly (Diptera)","Syrphus ribesii",,"NBNSYS0000006964","Syrphus ribesii","Syrphus ribesii","1","male","adult",,"Diptera","Syrphidae",2021
18662480,"26174463","6043","insect - true fly (Diptera)","Syrphus vitripennis",,"NBNSYS0000006966","Syrphus vitripennis","Syrphus vitripennis","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174462","6008","insect - true fly (Diptera)","Syrphus vitripennis",,"NBNSYS0000006966","Syrphus vitripennis","Syrphus vitripennis","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174461","6038","insect - true fly (Diptera)","Syrphus vitripennis",,"NBNSYS0000006966","Syrphus vitripennis","Syrphus vitripennis","1","male","adult",,"Diptera","Syrphidae",2021
18662480,"26174460","6003","insect - true fly (Diptera)","Syrphus vitripennis",,"NBNSYS0000006966","Syrphus vitripennis","Syrphus vitripennis","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174459","5999","insect - true fly (Diptera)","Eristalis arbustorum",,"NBNSYS0000007047","Eristalis arbustorum","Eristalis arbustorum","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174458","6029","insect - true fly (Diptera)","Syrphus vitripennis",,"NBNSYS0000006966","Syrphus vitripennis","Syrphus vitripennis","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174457","6022","insect - true fly (Diptera)","Eupeodes luniger",,"NBNSYS0000006941","Eupeodes luniger","Eupeodes luniger","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174456","6006","insect - true fly (Diptera)","Melanostoma mellinum",,"NBNSYS0000006866","Melanostoma mellinum","Melanostoma mellinum","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174455","6010","insect - true fly (Diptera)","Melanostoma scalare",,"NBNSYS0000006867","Melanostoma scalare","Melanostoma scalare","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174454","6044","insect - true fly (Diptera)","Melanostoma scalare",,"NBNSYS0000006867","Melanostoma scalare","Melanostoma scalare","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174453","6060","insect - true fly (Diptera)","Melanostoma mellinum",,"NBNSYS0000006866","Melanostoma mellinum","Melanostoma mellinum","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174452","6050","insect - true fly (Diptera)","Dasysyrphus albostriatus",,"NBNSYS0000006901","Dasysyrphus albostriatus","Dasysyrphus albostriatus","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174451","6053","insect - true fly (Diptera)","Meliscaeva cinctella",,"NBNSYS0000006934","Meliscaeva cinctella","Meliscaeva cinctella","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174450","6057","insect - true fly (Diptera)","Meliscaeva cinctella",,"NBNSYS0000006934","Meliscaeva cinctella","Meliscaeva cinctella","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174449","6042","insect - true fly (Diptera)","Meliscaeva cinctella",,"NBNSYS0000006934","Meliscaeva cinctella","Meliscaeva cinctella","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174448","6052","insect - true fly (Diptera)","Meliscaeva cinctella",,"NBNSYS0000006934","Meliscaeva cinctella","Meliscaeva cinctella","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174447","6032","insect - true fly (Diptera)","Meliscaeva cinctella",,"NBNSYS0000006934","Meliscaeva cinctella","Meliscaeva cinctella","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174446","6011","insect - true fly (Diptera)","Meliscaeva cinctella",,"NBNSYS0000006934","Meliscaeva cinctella","Meliscaeva cinctella","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174445","6040","insect - true fly (Diptera)","Melanostoma mellinum",,"NBNSYS0000006866","Melanostoma mellinum","Melanostoma mellinum","1","male","adult",,"Diptera","Syrphidae",2021
18662480,"26174444","6023","insect - true fly (Diptera)","Platycheirus granditarsus",,"NBNSYS0100004762","Platycheirus granditarsus","Platycheirus granditarsus","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174443","6049","insect - true fly (Diptera)","Platycheirus granditarsus",,"NBNSYS0100004762","Platycheirus granditarsus","Platycheirus granditarsus","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174442","6041","insect - true fly (Diptera)","Platycheirus granditarsus",,"NBNSYS0100004762","Platycheirus granditarsus","Platycheirus granditarsus","1","male","adult",,"Diptera","Syrphidae",2021
18662480,"26174441","6046","insect - true fly (Diptera)","Platycheirus granditarsus",,"NBNSYS0100004762","Platycheirus granditarsus","Platycheirus granditarsus","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174440","6034","insect - true fly (Diptera)","Platycheirus granditarsus",,"NBNSYS0100004762","Platycheirus granditarsus","Platycheirus granditarsus","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174439","6047","insect - true fly (Diptera)","Platycheirus granditarsus",,"NBNSYS0100004762","Platycheirus granditarsus","Platycheirus granditarsus","1","male","adult",,"Diptera","Syrphidae",2021
18662480,"26174438","6027","insect - true fly (Diptera)","Platycheirus granditarsus",,"NBNSYS0100004762","Platycheirus granditarsus","Platycheirus granditarsus","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174437","6055","insect - true fly (Diptera)","Platycheirus granditarsus",,"NBNSYS0100004762","Platycheirus granditarsus","Platycheirus granditarsus","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174436","6033","insect - true fly (Diptera)","Platycheirus granditarsus",,"NBNSYS0100004762","Platycheirus granditarsus","Platycheirus granditarsus","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174435","6036","insect - true fly (Diptera)","Platycheirus granditarsus",,"NBNSYS0100004762","Platycheirus granditarsus","Platycheirus granditarsus","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174434","6021","insect - true fly (Diptera)","Platycheirus granditarsus",,"NBNSYS0100004762","Platycheirus granditarsus","Platycheirus granditarsus","1","female","adult",,"Diptera","Syrphidae",2021
18662480,"26174433","6019","insect - true fly (Diptera)","Platycheirus granditarsus",,"NBNSYS0100004762","Platycheirus granditarsus","Platycheirus granditarsus","1","female","adult",,"Diptera","Syrphidae",2021
18662287,"26167357","6086","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662287,"26167356","6095","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662287,"26167354","6068","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662287,"26167353","6065","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662287,"26167352","6107","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662287,"26167351","6079","insect - true fly (Diptera)","Rhingia campestris",,"NBNSYS0000007010","Rhingia campestris","Rhingia campestris","1","female","adult",,"Diptera","Syrphidae",2021
18662287,"26167349","6088","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662287,"26167348","6063","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662287,"26167347","6105","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662287,"26167345","6109","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","male","adult",,"Diptera","Syrphidae",2021
18662287,"26167344","6071","insect - true fly (Diptera)","Syrphus vitripennis",,"NBNSYS0000006966","Syrphus vitripennis","Syrphus vitripennis","1","male","adult",,"Diptera","Syrphidae",2021
18662287,"26167343","6070","insect - true fly (Diptera)","Dasysyrphus albostriatus",,"NBNSYS0000006901","Dasysyrphus albostriatus","Dasysyrphus albostriatus","1","male","adult",,"Diptera","Syrphidae",2021
18662287,"26167341","6075","insect - true fly (Diptera)","Melanostoma scalare",,"NBNSYS0000006867","Melanostoma scalare","Melanostoma scalare","1","female","adult",,"Diptera","Syrphidae",2021
18662287,"26167340","6081","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662287,"26167339","6103","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","male","adult",,"Diptera","Syrphidae",2021
18662287,"26167338","6064","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
18662287,"26167337","6093","insect - true fly (Diptera)","Platycheirus granditarsus",,"NBNSYS0100004762","Platycheirus granditarsus","Platycheirus granditarsus","1","female","adult",,"Diptera","Syrphidae",2021
